batch_name,run_id,movement_model,archetype_id,formation_rigidity,mobility_bias,offense_defense_weight,force_concentration_ratio,risk_appetite,time_preference,targeting_logic,perception_radius,pursuit_drive,retreat_threshold,objective_x,objective_y,origin_x,origin_y,facing_angle_deg,fleet_size,aspect_ratio,stop_radius,random_seed_effective,metatype_random_seed_effective,background_map_seed_effective,boundary_enabled,observer_enabled,objective_reached,objective_reached_tick,final_tick,initial_distance,final_distance,min_distance,final_rms_radius_ratio,max_rms_radius_ratio,mean_corrected_unit_ratio,peak_corrected_unit_ratio,peak_projection_pairs_count,peak_projection_mean_displacement,peak_projection_max_displacement
batch02_of07,neutral_transit_fixture_fr1_mb9_odw1_obj150_150,v3a,lobos,1.0,9.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,158,168,141.4213562373095,0.3798730311863644,0.33777184636406016,0.8105851536939396,0.9971594598451391,0.6570833333333334,0.98,110,0.553755080008216,0.8804405299842285
batch02_of07,neutral_transit_fixture_fr1_mb9_odw3_obj150_150,v3a,lobos,1.0,9.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,154,164,141.4213562373095,0.736537186828186,0.21477339378214017,0.7860986891633499,0.9967746672328072,0.6843292682926829,0.96,93,0.4893150008622345,0.7744798145047966
batch02_of07,neutral_transit_fixture_fr1_mb9_odw5_obj150_150,v3a,lobos,1.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,149,159,141.4213562373095,0.022811829865647778,0.011291905809868179,0.7190696845711574,0.9967027955941158,0.7230817610062893,0.97,94,0.40789129644633393,0.642420525749316
batch02_of07,neutral_transit_fixture_fr1_mb9_odw7_obj150_150,v3a,lobos,1.0,9.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,147,157,141.4213562373095,0.2139407993273658,0.1959184029183925,0.7066915357814648,0.9968648350613959,0.7750318471337581,0.99,88,0.34620155511822537,0.5939042913816166
batch02_of07,neutral_transit_fixture_fr1_mb9_odw9_obj150_150,v3a,lobos,1.0,9.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,146,156,141.4213562373095,0.1829872777748975,0.1829872777748975,0.6895499537937607,0.9970011203790534,0.7830128205128205,1.0,96,0.31643355083430347,0.5379459220951746
batch02_of07,neutral_transit_fixture_fr3_mb1_odw1_obj150_150,v3a,lobos,3.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,149,159,141.4213562373095,0.8108748641733684,0.13196949524096532,0.6640526497456193,0.989125562360714,0.910125786163522,0.98,129,0.3152326845356988,0.6979147496029932
batch02_of07,neutral_transit_fixture_fr3_mb1_odw3_obj150_150,v3a,lobos,3.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,146,156,141.4213562373095,0.5130011584764883,0.4513578027481259,0.6483157832386899,0.9905733548959932,0.9042948717948718,1.0,121,0.26537637409082476,0.6525839851115257
batch02_of07,neutral_transit_fixture_fr3_mb1_odw5_obj150_150,v3a,lobos,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,144,154,141.4213562373095,0.7746559385624934,0.20251833320934853,0.6386969296344756,0.9924008418229869,0.9174025974025974,1.0,122,0.20801396546578585,0.5156874608608953
batch02_of07,neutral_transit_fixture_fr3_mb1_odw7_obj150_150,v3a,lobos,3.0,1.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,142,152,141.4213562373095,0.015355083821254807,0.014828861447021089,0.6397724183081981,0.9936886661317289,0.9276315789473685,0.98,122,0.17011375539471033,0.536184505722709
batch02_of07,neutral_transit_fixture_fr3_mb1_odw9_obj150_150,v3a,lobos,3.0,1.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,142,152,141.4213562373095,0.3585788512061929,0.35641285662873784,0.6414042427723655,0.9942833273360466,0.9234868421052632,0.98,126,0.1531392919470159,0.4508828693851044
batch02_of07,neutral_transit_fixture_fr3_mb3_odw1_obj150_150,v3a,lobos,3.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,152,162,141.4213562373095,0.6107980108832683,0.3109047409136734,0.6764097727843248,0.988846758873368,0.9012345679012346,1.0,125,0.3663707903820822,0.7647512322592193
batch02_of07,neutral_transit_fixture_fr3_mb3_odw3_obj150_150,v3a,lobos,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,148,158,141.4213562373095,0.07142222752880432,0.031117593469341,0.6567882842929033,0.9900769827168064,0.8994303797468355,0.98,129,0.31301248011501337,0.6815023716594051
batch02_of07,neutral_transit_fixture_fr3_mb3_odw5_obj150_150,v3a,lobos,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,145,155,141.4213562373095,0.41587173123520943,0.40800559507315415,0.649134381253811,0.9917856247534199,0.9150967741935484,0.98,115,0.24901722638374152,0.5537043741940816
batch02_of07,neutral_transit_fixture_fr3_mb3_odw7_obj150_150,v3a,lobos,3.0,3.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,144,154,141.4213562373095,0.909150037950573,0.06508966884403583,0.6487690439904955,0.9930740786622434,0.9111688311688311,0.99,124,0.2053239365790083,0.47795219221718765
batch02_of07,neutral_transit_fixture_fr3_mb3_odw9_obj150_150,v3a,lobos,3.0,3.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,143,153,141.4213562373095,0.6575587357457293,0.3232949899885918,0.6478624730161617,0.9936888768693256,0.9141176470588236,1.0,121,0.18543020524140397,0.47224053350416423
batch02_of07,neutral_transit_fixture_fr3_mb5_odw1_obj150_150,v3a,lobos,3.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,156,166,141.4213562373095,0.26199909372974634,0.20879395824594696,0.6805486891705657,0.9888085553437157,0.8925903614457831,1.0,120,0.4188899973289248,0.8620341576951998
batch02_of07,neutral_transit_fixture_fr3_mb5_odw3_obj150_150,v3a,lobos,3.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,151,161,141.4213562373095,0.1441400190371994,0.12510809398769357,0.6673745232036684,0.9897280527263694,0.8839130434782608,1.0,115,0.36322641830245816,0.7381525796851809
batch02_of07,neutral_transit_fixture_fr3_mb5_odw5_obj150_150,v3a,lobos,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,147,157,141.4213562373095,0.3786269177444077,0.3650861137380606,0.666489450360564,0.9912175168973028,0.8955414012738853,1.0,113,0.294192686044588,0.672043211984564
batch02_of07,neutral_transit_fixture_fr3_mb5_odw7_obj150_150,v3a,lobos,3.0,5.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,145,155,141.4213562373095,0.39484579259954616,0.38671186271925573,0.6535303461213656,0.9924495871365057,0.904516129032258,0.98,121,0.2451458455929464,0.5534342842575026
batch02_of07,neutral_transit_fixture_fr3_mb5_odw9_obj150_150,v3a,lobos,3.0,5.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,144,154,141.4213562373095,0.46670522216270327,0.45894470445004,0.6442346343495845,0.9930645437219504,0.9170129870129871,0.98,118,0.22233881388177032,0.4677795320873449
batch03_of07,neutral_transit_fixture_fr3_mb7_odw1_obj150_150,v3a,lobos,3.0,7.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,161,171,141.4213562373095,0.2255686911642426,0.21760770379945954,0.689219496278629,0.9891357242473201,0.8794152046783625,1.0,115,0.47511097737741936,0.9771099661393371
batch03_of07,neutral_transit_fixture_fr3_mb7_odw3_obj150_150,v3a,lobos,3.0,7.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,155,165,141.4213562373095,0.5131272289121499,0.4078463663860756,0.6941161860896111,0.9895869624227643,0.8693939393939393,1.0,111,0.4155361643672329,0.8698877815817635
batch03_of07,neutral_transit_fixture_fr3_mb7_odw5_obj150_150,v3a,lobos,3.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,150,160,141.4213562373095,0.6754145182385114,0.2665062692379385,0.6637836285951629,0.9907465251061893,0.8881875000000001,1.0,110,0.3434423776012756,0.7383261297623827
batch03_of07,neutral_transit_fixture_fr3_mb7_odw7_obj150_150,v3a,lobos,3.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,147,157,141.4213562373095,0.6424941390525766,0.32626894226790637,0.6597685868293626,0.9918480434829748,0.8945222929936305,0.98,120,0.29000189749335137,0.5948846754101872
batch03_of07,neutral_transit_fixture_fr3_mb7_odw9_obj150_150,v3a,lobos,3.0,7.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,145,155,141.4213562373095,0.07216689080544425,0.06288762659920641,0.656365584319924,0.9924333556431559,0.8963225806451613,0.98,108,0.2644898895993577,0.5841846247216352
batch03_of07,neutral_transit_fixture_fr3_mb9_odw1_obj150_150,v3a,lobos,3.0,9.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,168,178,141.4213562373095,0.1597161201429431,0.13003692110776563,0.6857422776372308,0.9896997730199514,0.8764044943820225,0.98,116,0.5273712156503698,1.2369361965738768
batch03_of07,neutral_transit_fixture_fr3_mb9_odw3_obj150_150,v3a,lobos,3.0,9.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,161,171,141.4213562373095,0.5076618995974376,0.3828440122640656,0.7042570614362753,0.9898028870082078,0.870233918128655,0.98,114,0.47279652843305753,0.9943973408404289
batch03_of07,neutral_transit_fixture_fr3_mb9_odw5_obj150_150,v3a,lobos,3.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,153,163,141.4213562373095,0.23286386603491172,0.19688976161203567,0.6995153472949985,0.9904362158700292,0.8684049079754602,1.0,109,0.39635098730071305,0.8477466447303235
batch03_of07,neutral_transit_fixture_fr3_mb9_odw7_obj150_150,v3a,lobos,3.0,9.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,149,159,141.4213562373095,0.20409016613710682,0.18525086881972322,0.6763925453239477,0.9913208309963711,0.8749685534591195,0.98,107,0.34012350080891074,0.6473509804267881
batch03_of07,neutral_transit_fixture_fr3_mb9_odw9_obj150_150,v3a,lobos,3.0,9.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,148,158,141.4213562373095,0.5838628890845966,0.3714651372913341,0.6745247690726186,0.9918362180614532,0.8825316455696203,1.0,111,0.31241942790946586,0.6831931685329259
batch03_of07,neutral_transit_fixture_fr5_mb1_odw1_obj150_150,v3a,lobos,5.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,150,160,141.4213562373095,0.4939011480674652,0.42988959612041844,0.6246949661142639,0.9816813505133207,0.9496874999999999,1.0,171,0.3028416772550895,1.0721801800767055
batch03_of07,neutral_transit_fixture_fr5_mb1_odw3_obj150_150,v3a,lobos,5.0,1.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,147,157,141.4213562373095,0.4482029211774405,0.4265793912927124,0.6438182254359938,0.9841489411945982,0.9487898089171976,1.0,164,0.2568557577316867,0.8069724813416318
batch03_of07,neutral_transit_fixture_fr5_mb1_odw5_obj150_150,v3a,lobos,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,144,154,141.4213562373095,0.3965845388919735,0.3965845388919735,0.637476130767525,0.9871982429769844,0.9552597402597401,1.0,162,0.20672884867975794,0.7204103138585245
batch03_of07,neutral_transit_fixture_fr5_mb1_odw7_obj150_150,v3a,lobos,5.0,1.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,143,153,141.4213562373095,0.6509689685067088,0.3280046943610614,0.629437511949677,0.9893397907338725,0.9513725490196079,1.0,162,0.18419869189501678,0.6133562844883244
batch03_of07,neutral_transit_fixture_fr5_mb1_odw9_obj150_150,v3a,lobos,5.0,1.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,142,152,141.4213562373095,0.10494445114241276,0.09976975028352197,0.6280319647178739,0.9903310957337579,0.9651973684210526,1.0,162,0.16624276288464665,0.5616723046777153
batch03_of07,neutral_transit_fixture_fr5_mb3_odw1_obj150_150,v3a,lobos,5.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,154,164,141.4213562373095,0.4635587562914651,0.451406053747501,0.6143880857367663,0.9813002178467851,0.9426829268292682,1.0,172,0.34479105595423154,1.2345229334620107
batch03_of07,neutral_transit_fixture_fr5_mb3_odw3_obj150_150,v3a,lobos,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,149,159,141.4213562373095,0.10163129903436728,0.06469131217835726,0.634407387999997,0.9834751363367249,0.9340880503144655,1.0,161,0.2996896544819724,0.8994338041574048
batch03_of07,neutral_transit_fixture_fr5_mb3_odw5_obj150_150,v3a,lobos,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,146,156,141.4213562373095,0.5970001987326152,0.366399171673757,0.6504843019120696,0.9863543085449462,0.9408333333333334,1.0,158,0.2522070341083408,0.7601402780730123
batch03_of07,neutral_transit_fixture_fr5_mb3_odw7_obj150_150,v3a,lobos,5.0,3.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,144,154,141.4213562373095,0.41155946483149974,0.4051381083510042,0.6387604518253702,0.9884837041337546,0.950194805194805,1.0,158,0.2080160762462989,0.6583725118309125
batch03_of07,neutral_transit_fixture_fr5_mb3_odw9_obj150_150,v3a,lobos,5.0,3.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,143,153,141.4213562373095,0.16951687367161214,0.16951687367161214,0.6381285502869415,0.9894966221814885,0.9545751633986929,1.0,156,0.18839018554451356,0.6228566453967073
batch04_of07,neutral_transit_fixture_fr5_mb5_odw1_obj150_150,v3a,lobos,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,159,169,141.4213562373095,0.14936242472255368,0.14936242472255368,0.5933971704381139,0.9812478797429175,0.9413609467455621,1.0,167,0.39271892119917706,1.3159698608125547
batch04_of07,neutral_transit_fixture_fr5_mb5_odw3_obj150_150,v3a,lobos,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,153,163,141.4213562373095,0.4763477724742664,0.4468065161275925,0.6261153062362238,0.9829687250878544,0.9353374233128835,1.0,154,0.34427592075577246,1.062256190340361
